hs6,name,,,,,,,,,,,,,
854310,Particle accelerators for electrical machines & apparatus,,,,,,,,,,,,,
854320,Signal generators;,,,,,,,,,,,,,
854330,Machines & apparatus for electroplating/electrolysis/electrophoresis;,,,,,,,,,,,,,
854370,Other machines & apparatus for electrical machines & apparatus,,,,,,,,,,,,,
854390,Parts of electrical machines & apparatus,,,,,,,,,,,,,
854411,Winding wire,,,,,,,,,,,,,
854419,Winding wire,,,,,,,,,,,,,
854420,Co-axial cable & other co-axial electric conductors;,,,,,,,,,,,,,
854430,Ignition wiring sets & other wiring sets of a kind used in vehicles/aircraf,,,,,,,,,,,,,
854442,Other electric conductors,,,,,,,,,,,,,
854449,Other electric conductors,,,,,,,,,,,,,
854460,Electric conductors (excl. of 8544.11-8544.30),,,,,,,,,,,,,
854470,Optical fibre cables;,,,,,,,,,,,,,
854511,Carbon electrodes,,,,,,,,,,,,,
854519,Carbon electrodes,,,,,,,,,,,,,
854520,Carbon brushes;,,,,,,,,,,,,,
854590,Lamp carbons,,,,,,,,,,,,,
854610,Electrical insulators,,,,,,,,,,,,,
854620,Electrical insulators,,,,,,,,,,,,,
854690,Electrical insulators of any material other than glass & ceramics;,,,,,,,,,,,,,
854710,Insulating fittings for electrical machines/appliances/equip.,,,,,,,,,,,,,
854720,Insulating fittings for electrical machines/appliances/equip.,,,,,,,,,,,,,
854790,"""Insulating fittings for electrical machines/appliances/equip.(excl. of 85.",,,,,,,,,,,,,
854810,"""Waste & scrap of primary cells",,,,,,,,,,,,,
854890,Other electrical parts of machinery/apparatus,,,,,,,,,,,,,
860110,Rail locomotives powered from an external source of electricity;,,,,,,,,,,,,,
860120,Rail locomotives powered by electric accumulators;,,,,,,,,,,,,,
860210,Diesel-electric locomotives;,,,,,,,,,,,,,
860290,"""Rail locomotives n.e.s. in 86.01; locomotive tenders"";",,,,,,,,,,,,,
860310,Self-propelled railway/tramway coaches,,,,,,,,,,,,,
860390,Self-propelled railway/tramway coaches,,,,,,,,,,,,,
860400,Railway/tramway maintenance/service vehicles,,,,,,,,,,,,,
860500,"""Railway/tramway passenger coaches",,,,,,,,,,,,,
860610,Tank wagons & the like,,,,,,,,,,,,,
860630,Self-discharging vans & wagons,,,,,,,,,,,,,
860691,Covered & closed railway/tramway goods vans & wagons,,,,,,,,,,,,,
860692,Railway/tramway goods vans & wagons (excl. of 8606.10-8606.30),,,,,,,,,,,,,
860699,Railway/tramway goods vans & wagons,,,,,,,,,,,,,
860711,Driving bogies & bissel-bogies;,,,,,,,,,,,,,
860712,Bogies & bissel-bogies other than driving bogies & bissel-bogies;,,,,,,,,,,,,,
860719,"""Axles & wheels; parts of bogies",,,,,,,,,,,,,
860721,Air brakes & parts thereof ,,,,,,,,,,,,,
860729,Brakes other than air brakes,,,,,,,,,,,,,
860730,Hooks & other coupling devices,,,,,,,,,,,,,
860791,Parts of locomotives,,,,,,,,,,,,,
860799,Parts of railway/tramway rolling stock,,,,,,,,,,,,,
860800,"""Railway/tramway track fixtures & fittings; mechanical (including electro-m",,,,,,,,,,,,,
860900,Containers (incl. containters for the transportof fluids) specially designe,,,,,,,,,,,,,
870110,Pedestrian controlled tractors (excl. of 87.09);,,,,,,,,,,,,,
870120,Road tractors for semi-trailers (excl. of 87.09);,,,,,,,,,,,,,
870130,Track-laying tractors;,,,,,,,,,,,,,
870190,Tractors n.e.s. in 87.01 (excl. of 87.09);,,,,,,,,,,,,,
870210,Motor vehicles for the transportof 10/more persons incl. the driver,,,,,,,,,,,,,
870290,Motor vehicles for the transportof 10/more persons incl. the driver (excl. ,,,,,,,,,,,,,
870310,"""Vehicles (excl. of 87.02) principally designed for the transportof persons",,,,,,,,,,,,,
870321,Vehicles (excl. of 87.02 & 8703.10) principally designed for the transporto,,,,,,,,,,,,,
870322,Vehicles (excl. of 87.02 & 8703.10) principally designed for the transporto,,,,,,,,,,,,,
870323,Vehicles (excl. of 87.02 & 8703.10) principally designed for the transporto,,,,,,,,,,,,,
870324,Vehicles (excl. of 87.02 & 8703.10) principally designed for the transporto,,,,,,,,,,,,,
870331,Vehicles principally designed for the transportof persons (excl. of 87.02 &,,,,,,,,,,,,,
870332,Vehicles principally designed for the transportof persons (excl. of 87.02 &,,,,,,,,,,,,,
870333,Vehicles principally designed for the transportof persons (excl. of 87.02 &,,,,,,,,,,,,,
870390,Vehicles principally designed for the transportof persons (excl. of 87.02 &,,,,,,,,,,,,,
870410,Dumpers designed for off-highway use;,,,,,,,,,,,,,
870421,Motor vehicles for the transportof goods (excl. of 8704.10),,,,,,,,,,,,,
870422,Motor vehicles for the transportof goods (excl. of 8704.10),,,,,,,,,,,,,
870423,Motor vehicles for the transportof goods (excl. of 8704.10),,,,,,,,,,,,,
870431,Motor vehicles for the transportof goods (excl. of 8704.10),,,,,,,,,,,,,
870432,Motor vehicles for the transportof goods (excl. of 8704.10),,,,,,,,,,,,,
870490,Motor vehicles for the transportof goods,,,,,,,,,,,,,
870510,Crane lorries;,,,,,,,,,,,,,
870520,Mobile drilling derricks;,,,,,,,,,,,,,
870530,Fire fighting vehicles;,,,,,,,,,,,,,
870540,Concrete-mixer lorries;,,,,,,,,,,,,,
870590,Special purp. motor vehicles,,,,,,,,,,,,,
870600,Chassis fitted with engines,,,,,,,,,,,,,
870710,Bodies (incl. cabs),,,,,,,,,,,,,
870790,Bodies (incl. cabs),,,,,,,,,,,,,
870810,Bumpers & parts thereof of the motor vehicles of 87.01-87.05;,,,,,,,,,,,,,
870821,Safety seat belts of the motor vehicles of 87.01-87.05;,,,,,,,,,,,,,
870829,Parts & accessories of bodies (incl. cabs) of the motor vehicles of 87.01-8,,,,,,,,,,,,,
870830,"""Brakes & servo-brakes; parts thereof",,,,,,,,,,,,,
870840,Gear boxes & parts thereof,,,,,,,,,,,,,
870850,"""Drive-axles with differential",,,,,,,,,,,,,
870870,Road wheels & parts & accessories thereof for the motor vehicles of 87.01-8,,,,,,,,,,,,,
870880,Suspension systems & parts thereof (incl. shock-absorbers) ,,,,,,,,,,,,,
870891,Radiators & parts thereof  for the motor vehicles of 87.01-87.05;,,,,,,,,,,,,,
870892,"""Silencers (mufflers) & exhaust pipes; parts thereof for the motor vehicles",,,,,,,,,,,,,
870893,Clutches & parts thereof for the motor vehicles of 87.01-87.05;,,,,,,,,,,,,,
870894,"""Steering wheels",,,,,,,,,,,,,
870895,"""Safety airbags with inflater system; parts thereof   for the motor vehicle",,,,,,,,,,,,,
870899,Other parts & accessories for the motor vehicles of 87.01-87.05,,,,,,,,,,,,,
870911,Works trucks,,,,,,,,,,,,,
870919,Works trucks,,,,,,,,,,,,,
870990,Parts of the vehicles of 87.09;,,,,,,,,,,,,,
871000,Tanks & other armoured fighting vehicles,,,,,,,,,,,,,
871110,Motorcycles (incl. mopeds) & cycles fitted with an auxiliary motor,,,,,,,,,,,,,
871120,Motorcycles (incl. mopeds) & cycles fitted with an auxiliary motor,,,,,,,,,,,,,
871130,Motorcycles (incl. mopeds) & cycles fitted with an auxiliary motor,,,,,,,,,,,,,
871140,Motorcycles (incl. mopeds) & cycles fitted with an auxiliary motor,,,,,,,,,,,,,
871150,Motorcycles (incl. mopeds) & cycles fitted with an auxiliary motor,,,,,,,,,,,,,
871190,Side cars for motorcycles;,,,,,,,,,,,,,
871200,Bicycles & other cycles (incl. delivery tricycles),,,,,,,,,,,,,
871310,Carriages for disabled persons,,,,,,,,,,,,,
871390,Carriages for disabled persons,,,,,,,,,,,,,
871411,Saddles for motorcycles (incl. mopeds);,,,,,,,,,,,,,
871419,Parts & accessories of motorcycles (incl. mopeds),,,,,,,,,,,,,
871420,Parts & accessories of carriages for disabled persons;,,,,,,,,,,,,,
871491,Frames & forks,,,,,,,,,,,,,
871492,Wheel rims & spokes,,,,,,,,,,,,,
871493,Hubs (excl. coaster braking hubs & hub brakes) & free-wheel sprocket-wheels,,,,,,,,,,,,,
871494,Brakes,,,,,,,,,,,,,
871495,Saddles for vehicles of 87.11-87.13 (excl. motorcycles & mopeds);,,,,,,,,,,,,,
871496,Pedals & crank-gear,,,,,,,,,,,,,
871499,Parts & accessories of the vehicles of 87.11-87.13,,,,,,,,,,,,,
871500,Baby carriages & parts thereof;,,,,,,,,,,,,,
871610,Trailers & semi-trailers of the caravan type,,,,,,,,,,,,,
871620,Self-loading/self-unloading trailers & semi-trailers for agricultural purpo,,,,,,,,,,,,,
871631,Tanker trailers & tanker semi-trailers;,,,,,,,,,,,,,
871639,Trailers & semi-trailers for the transportof goods (excl. of 8716.10-8716.3,,,,,,,,,,,,,
871640,Trailers & semi-trailers (excl. of 8716.10-8716.39);,,,,,,,,,,,,,
871680,Other vehicles,,,,,,,,,,,,,
871690,Parts of the vehicles of 87.16;,,,,,,,,,,,,,
880100,"""Balloons & dirigibles; gliders",,,,,,,,,,,,,
880211,Helicopters of an unladen weight not >2000kg;,,,,,,,,,,,,,
880212,Helicopters of an unladen weight >2000kg;,,,,,,,,,,,,,
880220,Aeroplanes & other aircraft,,,,,,,,,,,,,
880230,Aeroplanes & other aircraft,,,,,,,,,,,,,
880240,Aeroplanes & other aircraft,,,,,,,,,,,,,
880260,Spacecraft (incl. satellites) & suborbital & spacecraft launch vehicles;,,,,,,,,,,,,,
880310,Propellers & rotors & parts thereof ,,,,,,,,,,,,,
880320,Under-carriages & parts thereof ,,,,,,,,,,,,,
880330,Parts of aeroplanes/helicopters,,,,,,,,,,,,,
880390,Parts of goods of 88.01/88.02,,,,,,,,,,,,,
880400,"""Parachutes (incl. dirigible parachutes & paragliders) & rotochutes; parts ",,,,,,,,,,,,,
880510,"""Aircraft launching gear & parts thereof ; deck-arrestor/similar gear & par",,,,,,,,,,,,,
880521,Air combat simulators & parts thereof;,,,,,,,,,,,,,
880529,Ground flying trainers other than air combat simulators,,,,,,,,,,,,,
890110,"""Cruise ships",,,,,,,,,,,,,
890120,Tankers;,,,,,,,,,,,,,
890130,Refrigerated vessels (excl. of 8901.20);,,,,,,,,,,,,,
890190,Vessels for the transportof goods & for the transportof both persons & good,,,,,,,,,,,,,
890200,"""Fishing vessels; factory ships & other vessels for processing/preserving f",,,,,,,,,,,,,
890310,"""Yachts & other vessels for pleasure/sports; rowing boats & canoes",,,,,,,,,,,,,
890391,Sailboats,,,,,,,,,,,,,
890392,"""Motorboats (excl. outboard motorboats; excl. inflatable vessels)"";",,,,,,,,,,,,,
890399,"""Yachts & other vessels for pleasure/sports (excl. of 8903.10-8903.92); row",,,,,,,,,,,,,
890400,Tugs & pusher craft;,,,,,,,,,,,,,
890510,Dredgers;,,,,,,,,,,,,,
890520,Floating/submersible drilling/production platforms;,,,,,,,,,,,,,
890590,"""Light-vessels",,,,,,,,,,,,,
890610,Warships;,,,,,,,,,,,,,
890690,Vessels,,,,,,,,,,,,,
890710,Inflatable rafts;,,,,,,,,,,,,,
890790,Floating structures other than inflatable rafts (e.g.,,,,,,,,,,,,,
890800,Vessels & other floating structures for breaking up;,,,,,,,,,,,,,
900110,Optical fibres,,,,,,,,,,,,,
900120,Sheets & plates of polarising material;,,,,,,,,,,,,,
900130,Contact lenses;,,,,,,,,,,,,,
900140,Spectacle lenses of glass,,,,,,,,,,,,,
900150,Spectacle lenses of materials other than glass,,,,,,,,,,,,,
900190,Lenses (excl. of 9001.30-9001.50),,,,,,,,,,,,,
900211,Objective lenses for cameras/projectors/photog. enlargers/reducers,,,,,,,,,,,,,
900219,Objective lenses (excl. of 9002.11),,,,,,,,,,,,,
900220,Filters (i.e.,,,,,,,,,,,,,
900290,Lenses,,,,,,,,,,,,,
900311,Frames & mountings for spectacles/goggles/the like,,,,,,,,,,,,,
900319,Frames & mountings for spectacles/goggles/the like,,,,,,,,,,,,,
900390,Parts of the frames & mountings for spectacles/goggles/the like of 90.03;,,,,,,,,,,,,,
900410,Sunglasses;,,,,,,,,,,,,,
900490,Spectacles,,,,,,,,,,,,,
900510,Binoculars;,,,,,,,,,,,,,
900580,"""Monoculars & other optical telescopes; other astronomical instr. (excl. in",,,,,,,,,,,,,
900590,Parts & accessories,,,,,,,,,,,,,
900610,Cameras of a kind used for preparing printing plates/cylinders;,,,,,,,,,,,,,
900630,"""Cameras specially designed for underwater use/aerial survey/medical/surgic",,,,,,,,,,,,,
900640,Instant print cameras;,,,,,,,,,,,,,
900651,Cameras (excl. of 9006.10-9006.40),,,,,,,,,,,,,
900652,Photographic cameras,,,,,,,,,,,,,
900653,Photographic cameras,,,,,,,,,,,,,
900659,Photographic cameras,,,,,,,,,,,,,
900661,Discharge lamp (electronic) flashlight apparatus;,,,,,,,,,,,,,
900669,"""Other photographic flashlight apparatus & flashbulbs other than discharge ",,,,,,,,,,,,,
900691,Parts & accessories of the cameras of 90.06;,,,,,,,,,,,,,
900699,Parts & accessories of the photog. flashlight apparatus & flashbulbs of 90.,,,,,,,,,,,,,
900711,Cinematographic cameras,,,,,,,,,,,,,
900719,Cinematographic cameras,,,,,,,,,,,,,
900720,Cinematographic projectors,,,,,,,,,,,,,
900791,Parts & accessories of the cinematographic cameras of 90.07;,,,,,,,,,,,,,
900792,Parts & accessories of the cinematographic projectors of 90.07;,,,,,,,,,,,,,
900810,Slide projectors;,,,,,,,,,,,,,
900820,Microfilm/microfiche/other microform readers,,,,,,,,,,,,,
900830,"""Image projectors (excl. of 9008.10 & 9008.20; excl. cinematographic)"";",,,,,,,,,,,,,
900840,Photographic (excl. cinematographic) enlargers & reducers;,,,,,,,,,,,,,
900890,Parts & accessories of the image projectors (excl. cinematographic) & the p,,,,,,,,,,,,,
901010,Apparatus & equip. for automatically developing photog. (incl. cinematograp,,,,,,,,,,,,,
901050,"""Other apparatus & equipment for photographic (incl. cinematographic) labor",,,,,,,,,,,,,
901060,Projection screens;,,,,,,,,,,,,,
901090,"""Parts & accessories of Apparatus & equipment for photographic (incl. cinem",,,,,,,,,,,,,
901110,Stereoscopic microscopes;,,,,,,,,,,,,,
901120,Other microscopes,,,,,,,,,,,,,
901180,Compound optical microscopes (excl. of 9011.10 & 9011.20);,,,,,,,,,,,,,
901190,Parts & accessories of compound optical microscopes,,,,,,,,,,,,,
901210,"""Microscopes other than optical microscopes; diffraction apparatus"";",,,,,,,,,,,,,
901290,"""Parts & accessories of Microscopes other than optical microscopes; diffrac",,,,,,,,,,,,,
901310,"""Telescopic sights for fitting to arms; periscopes; telescopes designed to ",,,,,,,,,,,,,
901320,Lasers (excl. laser diodes);,,,,,,,,,,,,,
901380,"""Liquid crystal devices not constituting articles provided for more specifi",,,,,,,,,,,,,
901390,Parts & accessories of the articles of 90.13;,,,,,,,,,,,,,
901410,Direction finding compasses;,,,,,,,,,,,,,
901420,Instruments & appliances for aeronautical/space navigation (excl. compasses,,,,,,,,,,,,,
901480,Navigational instr. & appliances (excl. of 9014.10 & 9014.20);,,,,,,,,,,,,,
901490,Parts & accessories of the navigational instr. & appliances of 90.14;,,,,,,,,,,,,,
901510,Rangefinders;,,,,,,,,,,,,,
901520,Theodolites & tachymeters (tacheometers);,,,,,,,,,,,,,
901530,Levels (excl. of 90.31);,,,,,,,,,,,,,
901540,Photogrammetrical surveying instr. & appliances;,,,,,,,,,,,,,
901580,Surveying/hydrographic/oceanographic/hydrological/meteorological/geophysica,,,,,,,,,,,,,
901590,Parts & accessories of the instr. & appliances of 90.15;,,,,,,,,,,,,,
901600,Balances of a sensitivity of 5cg/better,,,,,,,,,,,,,
901710,Drafting tables & machines,,,,,,,,,,,,,
901720,Other drawing,,,,,,,,,,,,,
901730,Micrometers,,,,,,,,,,,,,
901780,Instruments for measuring length,,,,,,,,,,,,,
901790,Parts & accessories of 90.17;,,,,,,,,,,,,,
901811,Electro-cardiographs;,,,,,,,,,,,,,
901812,Ultrasonic scanning apparatus;,,,,,,,,,,,,,
901813,Magnetic resonance imaging apparatus;,,,,,,,,,,,,,
901814,Scintigraphic apparatus;,,,,,,,,,,,,,
901819,Electro-diagnostic apparatus used in medical/surgical/dental/veterinary sci,,,,,,,,,,,,,
901820,Ultra-violet/infra-red ray apparatus used in medical/surgical/dental/veteri,,,,,,,,,,,,,
901831,Syringes,,,,,,,,,,,,,
901832,Tubular metal needles & needles for sutures;,,,,,,,,,,,,,
901839,Catheters,,,,,,,,,,,,,
901841,Dental drill engines,,,,,,,,,,,,,
901849,Instruments & appliances used in dental sciences (excl. drills);,,,,,,,,,,,,,
901850,Ophthalmic instr. & appliances n.e.s. in 90.18;,,,,,,,,,,,,,
901890,Instruments & appliances used in medical/surgical/veterinary sciences,,,,,,,,,,,,,
901910,"""Mechano-therapy appliances; massage apparatus; psychological aptitude-test",,,,,,,,,,,,,
901920,Ozone therapy/oxygen therapy/aerosol therapy/artificial respiration/other t,,,,,,,,,,,,,
902000,Breathing appliances (excl. of 90.19) & gas masks (excl. protective masks h,,,,,,,,,,,,,
902110,Orthopaedic/fracture appliances;,,,,,,,,,,,,,
902121,Artificial teeth;,,,,,,,,,,,,,
902129,Dental fittings (excl. artificial teeth);,,,,,,,,,,,,,
902131,Artificial joints;,,,,,,,,,,,,,
902139,Artificial parts of the body other than teeth,,,,,,,,,,,,,
902140,Hearing aids (excl. parts & accessories);,,,,,,,,,,,,,
902150,Pacemakers for stimulating heart muscles (excl. parts & accessories);,,,,,,,,,,,,,
902190,Appliances which are worn/carried/implanted in the body,,,,,,,,,,,,,
902212,Computed tomography apparatus;,,,,,,,,,,,,,
902213,Apparatus based on the use of X-rays (excl. of 9022.12),,,,,,,,,,,,,
902214,Apparatus based on the use of X-rays (excl. of 9022.12),,,,,,,,,,,,,
902219,Apparatus based on the use of X-rays (excl. of 9022.12),,,,,,,,,,,,,
902221,Apparatus based on the use of alpha/beta/gamma radiations,,,,,,,,,,,,,
902229,Apparatus based on the use of alpha/beta/gamma radiations,,,,,,,,,,,,,
902230,X-ray tubes;,,,,,,,,,,,,,
902290,X-ray generators (excl. tubes),,,,,,,,,,,,,
902300,Instruments,,,,,,,,,,,,,
902410,Machines & appliances for testing the hardness/strength/compressibility/ela,,,,,,,,,,,,,
902480,Machines & appliances for testing the hardness/strength/compressibility/ela,,,,,,,,,,,,,
902490,Parts & accessories of the machines & appliances of 90.24;,,,,,,,,,,,,,
902511,Thermometers & pyrometers,,,,,,,,,,,,,
902519,Thermometers & pyrometers,,,,,,,,,,,,,
902580,Hydrometers & similar floating instr.,,,,,,,,,,,,,
902590,Parts & accessories of the instr. of 90.25;,,,,,,,,,,,,,
902610,Instruments & apparatus for measuring/checking the flow/level of liquids;,,,,,,,,,,,,,
902620,Instruments & apparatus for measuring/checking pressure;,,,,,,,,,,,,,
902680,Instruments & apparatus for measuring/checking the flow/level/pressure/othe,,,,,,,,,,,,,
902690,Parts & accessories of the instr. & appliances of 90.26;,,,,,,,,,,,,,
902710,Gas/smoke analysis apparatus;,,,,,,,,,,,,,
902720,Chromatographs & electrophoresis instr.;,,,,,,,,,,,,,
902730,Spectrometers,,,,,,,,,,,,,
902750,Instruments & apparatus for physical/chemical analysis,,,,,,,,,,,,,
902780,Instruments & apparatus for physical/chemical analysis,,,,,,,,,,,,,
902790,"""Microtomes; parts & accessories of instr. & apparatus of 90.27"";",,,,,,,,,,,,,
